X;Y;osm_id;type;name;brand;operator;wheelchair;opening_hours;level;siret;profession_ref;wikidata;website;phone;email;facebook;address;com_insee;com_nom;last_update
4.8651124;45.732113100382;node/9643380135;butcher;Boucherie des États;;;;Mo-Su 08:00-20:00;;;;;;+33 4 82 33 33 80;;;78 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.8655901;45.7314999003821;node/9643390686;bank;Caixa Geral de Depósitos;Caixa Geral de Depósitos;;;;;;;Q1026044;;;;;84 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.8659936;45.731886500382;node/9643399167;tobacco;Tabac des États;;;;;;;;;;;;;83 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.8659511;45.731948900382;node/9643399168;hearing_aids;Audition Conseil;Audition Conseil;;;"Mo-Fr 09:00-12:00,14:00-18:00";;;;Q104904635;;+33 4 28 70 75 02;;;83 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.8658264;45.732107600382;node/9643407944;shoemaker;;;;;;;;;;;;;;81 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.8657706;45.732173700382;node/9643407945;insurance;Assu 2000;;;;;;;;;;;;;81 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.8656468;45.732336100382;node/9643411431;fast_food;Tacos des États;;;;;;;;;;;;;79 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.8652743;45.7328160003819;node/9643419799;optician;Atol;Atol;;;"Tu-Fr 09:00-12:00,14:00-19:00; Sa 09:00-12:00,14:00-18:00";;;;Q2869542;;+33 9 83 50 64 36;;;75 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.865229;45.7328738003819;node/9643419800;butcher;Maison Bouaicha;;;;"Tu-Sa 08:30-13:00,15:00-19:30; Su 08:30-13:00";;;;;;+33 4 27 11 24 78;;;75 Boulevard des États-Unis;"69123";Lyon;2022-04-05
4.8526767;45.7494435003796;node/9644184816;tobacco;Tabac de la Guillotière;;;;;;;;;;;;;;"69123";Lyon;2022-04-05
4.8256616;45.7541430003789;node/96507385;pub;Aux Vieux Remparts;;;;;;;;;;;;;;"69123";Lyon;2007-11-03
4.8309405;45.7556787003787;node/9654181717;chemist;Parashop;;;;"Tu-Sa 10:00-13:00,14:00-18:40";;;;;;;;;;"69123";Lyon;2022-10-23
4.8308258;45.7554793003787;node/9654186217;clothes;Hitch Outlet;;;;;;;;;;;;;;"69123";Lyon;2022-04-09
4.8529367;45.7492822003796;node/9657831526;clothes;Adolphe Lafont;;;;;;;;;;;;;;"69123";Lyon;2022-04-11
4.8537834;45.7490727003796;node/9657831527;clothes;Marsh;;;;;;;;;;;;;;"69123";Lyon;2022-04-11
4.8528792;45.7498514003795;node/9657831528;cabinet_maker;One Two Trees;;;;;;;;;;;;;;"69123";Lyon;2022-04-11
4.8561318;45.760440000378;node/9657834617;clothes;Draeger;;;;Mo-Sa 09:30-20:00;;;;;https://www.draegerparis.com/;+33 9 52 86 04 02;;;;"69123";Lyon;2022-07-08
4.8398582;45.7484969003797;node/9658266564;wine;En attendant septembre;;;;"Tu 15:30-20:00; We 15:30-23:00; Th 10:00-13:00,15:30-23:00; Fr,Sa 10:00-13:00,15:00-00:00";;;;;http://www.enattendantseptembre.com;;contact@enattendantseptembre.com;;34 Rue Chevreul;"69123";Lyon;2022-04-11
4.7958974;45.7497553003795;node/9658667167;restaurant;Minado;;;;;;;;;;;;;102 Rue du Commandant Charcot;"69123";Lyon;2022-04-11
4.8446648;45.7680566003769;node/9660812670;convenience;Mademoiselle Vrac;;;;;;;;;;;;https://www.facebook.com/Mademoisellevraclyon;;"69123";Lyon;2022-04-12
4.8509871;45.767704500377;node/9672631417;restaurant;Pizza Cosy Lyon 6;Pizza Cosy;;;;;;;;https://pizzacosy.fr/pizzeria-lyon-6;;;;;"69123";Lyon;2022-04-18
4.8521528;45.7530171003791;node/9677616674;pastry;Suzane - Bar à brioche;;;;Tu-Sa 08:00-18:30;;;;;https://suzanne-brioches.fr;;;;327 Avenue Félix Faure;"69123";Lyon;2022-11-05
4.8486341;45.7597517003781;node/9678080916;caterer;La Panetteria;;;;;;;;;;;;;85 Rue de la Part-Dieu;"69123";Lyon;2022-04-19
4.8487642;45.7597645003781;node/9678191617;cheese;Beurre-Oeufs-Fromages;;;;;;;;;;;;;87 Rue de la Part-Dieu;"69123";Lyon;2022-04-19
4.8486951;45.7595744003781;node/9678191618;alcohol;Au Goulot;;;;;;;;;;;;;;"69123";Lyon;2022-04-19
4.8577272;45.7637862003775;node/9679232037;clothes;EGO;;;;;;;;;;;;;;"69123";Lyon;2022-04-20
4.8226593;45.7618913003778;node/9682187968;restaurant;Bulle Restaurant de Fourvière;;;;;;;;;https://www.bullerestaurantfourviere.fr/;+334 30 30 32 16;;;9 Place de Fourvière;"69123";Lyon;2022-04-21
4.8358728;45.7672011003771;node/968273662;cafe;Starbucks;Starbucks;Starbucks;;"Mo-Th 07:30-21:00; Fr 07:30-22:00; Sa 08:00-22:00; Su 08:30-21:00";;;;Q37158;https://www.starbucks.fr/;;;;;"69123";Lyon;2019-07-01
4.8571947;45.7639210003775;node/9685625456;bed;;Tempur;;;"Mo-Sa 10:00-12:30,14:00-19:00";;;;;;;;;;"69123";Lyon;2022-11-08
4.8321977;45.7763862003758;node/9689237997;fabric;La Mercerie 3;;;;"Mo 14:00-19:00; Tu-Sa 09:00-12:30,14:00-19:00";;;;;;;;;3 Grande Rue de la Croix-Rousse;"69123";Lyon;2022-04-25
4.861538;45.7709105003765;node/9704902239;employment_agency;Positif Interim;;;;;;;;;;;;;;"69123";Lyon;2022-04-30
4.8615552;45.7710899003765;node/9704902240;beauty;Ongles d'Or;;;;;;;;;;;;;;"69123";Lyon;2022-04-30
4.8295373;45.7262183003828;node/9706538742;stationery;Bureau Vallée;Bureau Vallée;;;"Mo-Fr 08:30-19:00; Sa 10:00-19:00";;"89242438300016";;Q18385014;;;;;;"69123";Lyon;2022-07-31
4.7823266;45.7541139003789;node/97075423;pharmacy;Pharmacie des Battières;;;;;;"45294500900010";"690020300";;;+33 4 78 25 14 04;;;;"69123";Lyon;2022-06-23
4.8283552;45.7612644003779;node/97075430;post_office;La Poste Lyon Saint Jean;La Poste;La Poste;yes;"Tu-Sa 09:00-12:00, We-Fr 14:00-18:00, Tu 14:15-18:00";;;13195A;;;;;;;"69123";Lyon;2021-04-07
4.8322721;45.7632043003776;node/97075434;pub;Le Grenette;;;yes;;;"84084087000025";;;;;;;;"69123";Lyon;2020-05-14
4.832724;45.7633719003776;node/97075437;cafe;Café du XXe siècle;;;limited;;;"81803230200015";;;;;;;;"69123";Lyon;2020-05-12
4.8351348;45.7634880003776;node/97075439;bank;BNP Paribas;BNP Paribas;BNP Paribas;;;;;;Q499707;https://mabanque.bnpparibas/;+33 4 72 77 03 21;;;;"69123";Lyon;2020-04-03
4.8356229;45.7635534003776;node/97075442;pharmacy;Grande Pharmacie Lyonnaise;;;;"Mo-Sa 00:00-24:00 ; Su,PH 00:00-08:00, 19:00-24:00";;"44316399300019";"690018635";;https://grande-pharmacie-lyon.fr;+33 4 72 56 44 00;grande.pharmacie.lyonnaise@orange.fr;https://www.facebook.com/pages/category/Local-Business/Grande-Pharmacie-Lyonnaise-256700391333488/;;"69123";Lyon;2022-07-19
4.8517549;45.7633935003776;node/97075447;supermarket;Monoprix;Monoprix;;;;;;;Q3321241;;;;;;"69123";Lyon;2019-07-01
4.8261354;45.7446779003802;node/9711613266;employment_agency;Derichebourg;;;;;;;;;;;;;;"69123";Lyon;2022-05-03
4.8075982;45.781553900375;node/9711626697;insurance;Groupama;Groupama;;;"Mo-Th 09:00-12:30,14:00-18:00; Fr 09:00-12:30,14:00-17:30";;;;Q3083531;;;;;;"69123";Lyon;2022-08-29
4.8321464;45.7615342003779;node/9718251736;bar;Welsh Beer Bar;;;;16:00-01:00;;;;;;;;;12 Rue de la Monnaie;"69123";Lyon;2022-05-05
4.8411097;45.7355387003815;node/9724602289;hardware;Moreau;;;;;;;;;https://www.moreau-sas.fr/lyon-7.html;+33 4 72 76 00 61;;;;"69123";Lyon;2022-05-08
4.8403202;45.7353793003815;node/9724602290;trade;Collomb plomberie;;;;;;;;;;+33 4 78 61 24 65;;;;"69123";Lyon;2022-05-08
4.8397282;45.7352257003816;node/9724602291;bicycle;Prestacycles;;;;;;;;;https://prestacycles.com/;+33 9 72 54 13 20;;https://www.facebook.com/Prestacycles;;"69123";Lyon;2022-06-14
4.8391975;45.7353258003815;node/9724602292;mobile_phone;BM Phone;;;;"Tu-Th 09:30-12:30,13:30-19:00; Fr 09:30-12:30,14:30-19:00; Sa 10:00-19:00";;;;;https://bm-phone.com/;+33 478027021;;https://www.facebook.com/bmph0ne/;;"69123";Lyon;2022-05-08
4.8397598;45.7359770003814;node/9724632746;restaurant;Des bulles sous le plafond;;;;;;;;;https://www.desbullessousleplafond.com/;+33 4 37 29 26 67;;https://www.facebook.com/profile.php?id=100063745833010;;"69123";Lyon;2022-05-08
4.8397973;45.7363403003814;node/9724632747;restaurant;L'échalotte;;;;;;;;;;+33 4 78 72 61 17;;https://www.facebook.com/profile.php?id=100057115523807;;"69123";Lyon;2022-05-08
4.8401501;45.7366201003814;node/9724634198;repair;L'atelier soudé;;;;;;;;;http://atelier-soude.fr/;+33 6 14 71 55 24;;https://www.facebook.com/ateliersoude;;"69123";Lyon;2022-08-22
4.8419329;45.7332594003818;node/9724634199;trade;Metro;;;;;;;;;;;;;;"69123";Lyon;2022-05-08
4.8395716;45.7341542003817;node/9724634200;restaurant;Bergamote;;;;;;;;;https://restaurant-bergamote.fr/;+33 4 78 72 64 32;;;;"69123";Lyon;2022-05-08
4.8417126;45.7338517003818;node/9724634201;restaurant;Les Tontons Zingueurs;;;;;;;;;https://www.lestontonszingueurs.fr/;+33 4 78 72 07 82;;;;"69123";Lyon;2022-05-08
4.8306047;45.768001600377;node/9727476720;restaurant;Morfal;;;;;;;;;https://www.facebook.com/Morfal-1674746816105948/;;;;16 Rue Hippolyte Flandrin;"69123";Lyon;2022-05-09
4.8326066;45.767935900377;node/9751780651;fast_food;Tacos World;;;;"Mo-We 11:00-23:00; Th-Sa 11:00-04:00; Su 18:30-23:15";;;;;;+33 8 90 50 29 35;;;;"69123";Lyon;2022-05-18
4.8014161;45.767926000377;node/9751954579;bakery;;Banette;;no;;;;;;;;;;;"69123";Lyon;2022-07-17
4.8610004;45.7591753003782;node/9752005317;restaurant;ciao nonna;;;limited;;"0";;;;;;;;;"69123";Lyon;2022-05-18
4.8805074;45.7263391003828;node/9759942582;fast_food;Sushi8;;;;"Mo-Su 11:30-14:30,18:00-23:00; Fr 18:00-23:00";;"91185345500010";;;https://www.sushi8-lyon.fr/;+33 9 81 97 41 71;;;;"69123";Lyon;2022-05-21
4.8472781;45.7699141003767;node/976460018;bicycle;Vélonaute Tête d'Or;Vélonaute;;no;"Tu-Sa 10:00-13:00,14:30-19:00";;"51117337900013";;;https://www.velonaute.com/content/8-velonaute-tete-d-or-magasin-velos-de-ville-draisiennes-pliants-Lyon;;;;;"69123";Lyon;2021-06-30
4.8298697;45.7695452003767;node/9764735531;restaurant;Ao Tao Tsu;;;;;;;;;;;;;;"69123";Lyon;2022-05-23
4.8310708;45.7306025003822;node/9772627599;coworking;DK Gones;;;;;;;;;;;;;36 Allée de Fontenay;"69123";Lyon;2022-08-22
4.8346996;45.7434546003804;node/9775148515;convenience;La p'tite distrib;;;;;;;;;https://www.laptitedistrib.fr/;;;;19 Boulevard Yves Farge;"69123";Lyon;2022-05-27
4.8567527;45.7662790003772;node/9782301421;restaurant;DOLCE BY SICILIANS;;;;;;"90775122600016";;;;+33 4 78 52 22 29;dolce.bysicilians@gmail.com;;;"69123";Lyon;2022-05-30
4.8465669;45.767569800377;node/9789798761;estate_agent;Brice Robert;;;;;;"31978448400028";;;https://www.arthur-loyd-lyon.com/;;;;;"69123";Lyon;2022-06-02
4.8235316;45.74617540038;node/9790785617;bakery;Panéterra;;;yes;;;;;;;;;;;"69123";Lyon;2022-06-02
4.8538501;45.7517808003792;node/9792535258;bed;Mieux dormir;;;;Tu-Sa 10:00-12:00;;;;;https://www.mieux-dormir.fr;+33 4 78 62 86 04;;;;"69123";Lyon;2022-06-03
4.8524381;45.7521812003792;node/9792627400;beauty;Maison du soin;;;;"Mo 12:00-19:00; Tu-Fr 11:00-19:00; Sa 10:00-16:00";;;;;https://www.maisondusoin.fr;;;;;"69123";Lyon;2022-06-03
4.8391483;45.7491139003796;node/9793220159;cafe;Café Rosa;;;yes;;;;;;;+33 9 87 14 59 58;cafe.rosa.lyon@gmail.com;https://m.facebook.com/cafe.rosa.lyon/;;"69123";Lyon;2022-06-03
4.855931;45.7689711003768;node/9795642946;restaurant;Lady Bao;;;;;;;;;;+33 9 86 33 66 93;;;;"69123";Lyon;2022-06-10
4.8260742;45.7325081003819;node/9801234228;caterer;Capucine et Gaston;;;;Mo-Fr 10:00-19:00;;;;;https://www.capucineetgaston.fr/;+33 4 81 06 03 06;bonjour@capucineetgaston.fr;;;"69123";Lyon;2022-06-07
4.8269079;45.7627359003777;node/9809295774;restaurant;La Table Rose;;;;;;;;;https://foodtraboule.com/la-table-rose/;;;;22 Rue du Bœuf;"69123";Lyon;2022-06-10
4.8364893;45.7588461003782;node/9809304925;bar;L’Officine;;;;"Tu-Th 18:30-00:00; Fr, Sa 18:30-01:00";;;;;www.legrandrefectoire.com/officine;+33 4 72 41 84 96;;;3 Cour Saint-Henri;"69123";Lyon;2022-09-03
4.8315198;45.7693565003768;node/9809341608;bar;Le Pélican;;;;Tu-Sa 17:00-21:00;;;;;;;;;7 Rue Terme;"69123";Lyon;2022-06-10
4.86761;45.7440978003803;node/9817325316;car_repair;Garage Saint Gilbert;;;;;;;;;;+33 478013858;;;;"69123";Lyon;2022-08-01
4.8666116;45.7449189003802;node/9817327211;clothes;Les Carnets d'Églantine;;;;;;;;;;;;;;"69123";Lyon;2022-06-14
4.8698891;45.7443146003803;node/9817393728;clothes;Okaïdi;;;no;;;;;;;;;;;"69123";Lyon;2022-09-16
4.7987295;45.7736524003761;node/9817675080;car_repair;Vaise Pneu;;;;;;;;;;;;;;"69123";Lyon;2022-10-16
4.8324722;45.7618996003778;node/9823204876;restaurant;Soho Café;;;;Mo-Sa 12:00-01:00;;;;;;+33 4 78 42 54 51;;;4 Rue de la Monnaie;"69123";Lyon;2022-06-16
4.8203298;45.7452403003802;node/9823306918;estate_agent;Sébastien Vitaloni effiCity;;;;;;;;;https://www.efficity.com/svitaloni/;+33 628525355;svitaloni@efficity.com;;31 Rue Denuzière;"69123";Lyon;2022-08-01
4.8521742;45.7561701003786;node/9824677267;car;Garage des Rancy;;;;"Mo-Th 07:00-12:00,13:30-18:30; Fr 08:45-12:00";;;;;;+33 4 78 62 31 98;;;;"69123";Lyon;2022-09-20
4.8313754;45.7280738003826;node/9830777358;electrical;Rexel;Rexel;Rexel;;;;;;Q962489;;;;;;"69123";Lyon;2022-08-22
4.8307362;45.7278493003826;node/9830777359;pub;Ninkasi - Gerland;;Ninkasi;yes;"Mo-We 10:00-01:00; Th 10:00-02:00; Fr-Sa 10:00-04:00; Su 10:00-00:00";;;;Q19660049;https://www.ninkasi.fr/;+33 4 72 76 89 00;;;;"69123";Lyon;2022-06-19
4.8713767;45.7610170003779;node/9832230073;supermarket;HyperCacher;;;;"Mo-Th 08:30-20:00; Fr 08:30-15:00; Su 09:00-14:00";;;;;;+33 04 78 85 00 80;;https://fr-fr.facebook.com/HyperCacher-Lyon-300365033423619/;17 Rue Claudius Pionchon;"69123";Lyon;2022-06-20
4.8262673;45.7797047003753;node/983579881;convenience;Vival;Vival;Casino;yes;Mo-Su 07:00-22:00;;"85057227200019";;Q7937525;https://magasins.vival.fr/fr/s/vival-lyon-henon;;;;;"69123";Lyon;2022-06-03
4.8321371;45.7795993003753;node/9843320694;hairdresser;Philippe;;;;"Tu-Fr 08:30-12:00,14:00-19:00; Sa 08:30-12:00,14:00-16:00";;;;;;;;;;"69123";Lyon;2022-06-30
4.8279842;45.7634407003776;node/9848918917;photo;Eyemazy;;;;;;;;;;;;;;"69123";Lyon;2022-06-26
4.8280653;45.7637013003775;node/9848933117;fast_food;Pout's Corner;;;;;;;;;;;;;;"69123";Lyon;2022-06-26
4.8479575;45.7692161003768;node/9862306887;tea;La Routes des Arômes;;;;;;;;;;;;;;"69123";Lyon;2022-07-02
4.8203343;45.7452938003802;node/9864045217;estate_agent;Sébastien Vitaloni - Conseiller immobilier effiCity;;;;;;;;;https://www.efficity.com/svitaloni/;"+33628525355";svitaloni@efficity.com;;31 Rue Denuzière;"69123";Lyon;2022-07-03
4.8366136;45.7650333003774;node/9869942117;computer;Ldlc;;;;Mo-Sa 10:00-19:00;;;;;http://ldlc.com/lyon-cordeliers;+33 4 72 52 37 60;;;;"69123";Lyon;2022-07-29
4.8504843;45.7668111003771;node/9874043017;estate_agent;Orpi;Orpi;;;"Mo-Th 09:00-12:30, 14:00-18:30; Fr 09:00-12:30, 14:00-17:30";;;;Q3356080;https://www.orpi.com/myriadconseil;+33 4 78 52 20 65;;;;"69123";Lyon;2022-09-29
4.8280148;45.7630754003777;node/9874349117;grocery;Signorini Tartufi;;;;Mo-Su 10:00-19:00;;;;;;+33 4 93 47 33 85;;;;"69123";Lyon;2022-09-14
4.8512055;45.7570279003785;node/9878998501;bar;L'Alternateur;;;;;;;;;;;;;250 Rue André Philip;"69123";Lyon;2022-07-10
4.8257538;45.774378700376;node/988267737;restaurant;Les Boulistes;;;yes;;;"82257973600015";;;;;;;;"69123";Lyon;2020-11-12
4.8269676;45.774595400376;node/988267770;bakery;Le Banquet;;;yes;Mo-Sa 06:30-19:30;;"43247144900012";;;;;;;;"69123";Lyon;2020-11-14
4.8534036;45.7356989003815;node/9883068631;e-cigarette;M-Vapote Lyon 8;;;yes;"Tu, We, Fr 10:00-13:00, 14:00-19:30; Mo 14:00-19:30";;;;;;;;;;"69123";Lyon;2022-08-21
4.8356408;45.7579371003784;node/9886714007;jewelry;Victorinox;;;;Mo-Sa 10:30-19:00;"0";;;;https://www.victorinox.com;+33 4 72 31 48 02;;;;"69123";Lyon;2022-10-31
4.8559802;45.7571739003785;node/9894813917;fast_food;Chez Céline et Arnaud;;;;Mo-Fr 07:00-15:00;;;;;;+33 980541290;;;147 Rue Paul Bert;"69123";Lyon;2022-08-01
4.8370915;45.7617809003778;node/9896968232;furniture;Bolia.com;;;;Mo-Sa 10:00-19:00;;;;;;;;;;"69123";Lyon;2022-07-19
4.8374895;45.7624840003777;node/9896985741;pet;Les Délices d'Oskhar;;;;;;;;;;;;;;"69123";Lyon;2022-07-19
4.8358297;45.7679373003769;node/9897180980;hairdresser;JN Barber King;;;;;"-1";;;;;;;;;"69123";Lyon;2022-07-19
4.8577454;45.753671900379;node/989802370;supermarket;Auchan Supermarché Lyon Félix Faure;Auchan Supermarché;;yes;"Mo-Sa 08:30-20:30; Sa 08:30-12:30";;"41040901503661";;;https://www.auchan.fr/magasins/supermarche-lyon-felix-faure/sl-1357;+33 4 37 42 84 00;;;;"69123";Lyon;2020-05-15
4.8646436;45.7479735003798;node/9899747659;bakery;Pic & Mie;;;;;;"90111562600029";;;;;;;;"69123";Lyon;2022-07-20
4.8336286;45.767882800377;node/9900119260;restaurant;L’Étage;;;;Tu-Sa 12:00-14:00 Tu-Sa 19:00-22:00;"2";;;;https://www.letage-restaurant.com/;+33 4 78 28 19 59;;;4 Place des Terreaux;"69123";Lyon;2022-07-20
4.8547149;45.767322900377;node/9900509196;restaurant;Brocoli restaurant;;;;;;;;;www.colibri-restaurant.fr;+33 478243527;;;71 Masséna;"69123";Lyon;2022-08-01
4.8330732;45.7618079003778;node/9904103563;restaurant;Bellie;;;;;;;;;https://www.instagram.com/bellie_insta/;+33 4 72 41 90 47;;;61 Rue Mercière;"69123";Lyon;2022-07-22
4.8330494;45.7794085003753;node/9904145561;restaurant;Cabane Substrat;;;;Tu-Fr 12:00-14:00;;;;;;+33 4 78 29 14 93;;;8 Rue Pailleron;"69123";Lyon;2022-10-06
4.8275533;45.7456035003801;node/9906542619;bank;Banque Palatine;Banque Palatine;;;;;;;Q2883429;https://agences.palatine.fr/agence-lyon-confluence-id409780057;;;;;"69123";Lyon;2022-07-23
4.8326752;45.7520021003792;node/9907305032;laundry;Laverie Laundry;;;;;;;;;;;;;;"69123";Lyon;2022-08-14
4.8517354;45.7692967003768;node/9927724070;tailor;Ernessimo;;;no;;"1";;;;;;;;;"69123";Lyon;2022-08-02
4.8572752;45.753272800379;node/9928945072;it;OVHcloud;;;;;;;;Q568183;;;;;;"69123";Lyon;2022-08-03
4.859574;45.7308847003822;node/9933895431;pet_grooming;Canicoiff';;;;"Tu-Sa 10:00-13:00, 14:00-18:00";;;;;https://www.canicoiff-toilettages.fr/;;;;10 avenue de Pressense;"69123";Lyon;2022-08-05
4.8330072;45.7569403003785;node/9935286308;bicycle;Fix&Move;;;;"Mo-Fr 10:00-13:00,14:00-18:00; Sa,Su 10:00-18:00";;;;;https://fixandmove.fr/;+33.7 82 88 01 61;contact@fixandmove.fr;https://www.facebook.com/fixandmovebrand/;Place Bellecour;"69123";Lyon;2022-11-05
4.8461128;45.7497966003795;node/9936150317;restaurant;Les Terrasses de la Guille;;;;;;;;;;;;;;"69123";Lyon;2022-08-06
4.7948361;45.7862546003744;node/9942810451;bakery;Naan;;;;;;;;;;;;;;"69123";Lyon;2022-08-09
4.7948196;45.7858218003744;node/9942810452;butcher;La Boucherie du Plateau;;;;;;"83279844100016";;;;;;;;"69123";Lyon;2022-08-09
4.7948241;45.7859193003744;node/9942810453;pastry;Pâtisserie La Romainville;;;;;;;;;;+33 4 28 38 38 94;;;;"69123";Lyon;2022-09-08
4.8507985;45.74654700038;node/9946443999;estate_agent;PATR'IMMO;;;;;;;;;;"+33437420404";;;;"69123";Lyon;2022-08-11
4.8544337;45.7511932003793;node/9947247613;restaurant;Haru Sushi Bar;;;;"Mo 18:00-21:30; Tu-Fr 11:30-14:30,18:00-22:00; Sa 11:30-14:30,18:00-22:30";;"85005872800013";;;https://www.harusushibar.fr/;"+33981973519";harusushi8888@gmail.com;https://www.facebook.com/harusushibar.fr;110 Cours Gambetta;"69123";Lyon;2022-11-09
4.8752302;45.7547736003788;node/9951126947;restaurant;Africana;;;;;;;;;https://africana-lyon-3.fr/;"+33426180435";;;144 Rue du Dauphiné;"69123";Lyon;2022-08-13
4.8803264;45.7480020003798;node/9952008965;convenience;Vival;Vival;;;"Mo-Sa 08:00-00:00; Su 08:00-24:00";;;;Q7937525;;;;;;"69123";Lyon;2022-08-14
4.880474;45.7479552003798;node/9952008966;fast_food;Al Jawhara;;;;"Mo-Sa 11:00-00:00; Su 11:00-24:00";;;;;;+33 4 72 33  51 77;;;;"69123";Lyon;2022-10-16
4.8662113;45.7630346003777;node/9956768817;supermarket;LIDL;;;;;;;;;;;;;;"69123";Lyon;2022-08-16
4.8657343;45.7635924003776;node/9968166272;butcher;Boucherie Lafayette;;;;"Mo-Fr 08:00-13:00, 15:00-20:00; Sa 08:00-20:00";;;;;;;;;270 cours Lafayette;"69123";Lyon;2022-08-24
4.8348758;45.7426732003805;node/9969944894;post_office;DHL Express Lyon 7;DHL;DHL;;Mo-Fr 09:00-19:00;;;;Q489815;;;;;6 Rue Lortet;"69123";Lyon;2022-08-22
4.834339;45.7425907003805;node/9969944895;electrical;CGED;;;;;;;;;;;;;;"69123";Lyon;2022-08-22
4.8308225;45.7984593003726;node/9975660891;restaurant;Fée maison;;;;"Mo, Tu, Th-Sa 12:00-14:00, 19:00-21:30; We 12:00-14:00";;"53301751300011";;;;+33 4 78 47 15 31;;;6 grande rue de St Rambert;"69123";Lyon;2022-10-23
4.8260724;45.7324803003819;node/9975694560;restaurant;Momiji café;;;;Mo-Fr 10:00-17:00;;"91416940400011";;;;;momijicafelyon@gmail.com;https://www.facebook.com/momijicafelyon/;;"69123";Lyon;2022-08-24
4.8053301;45.7790783003754;node/9976540562;convenience;Panier sympa;;;;;;;;;;;;;;"69123";Lyon;2022-08-25
4.8049187;45.7795193003753;node/9976540563;wine;Les vins de Vaise;;;;"Tu-Fr 09:30-12:30,15:00-19:30; Sa 09:30-19:30";;;;;;;;;32 Rue de la Claire;"69123";Lyon;2022-09-03
4.8337335;45.7578728003784;node/9981108197;bakery;La Mie Câline;La Mie Câline;;;"Mo-Fr 07:00-19:30; Sa 10:00-19:30";;;;Q3210704;https://www.lamiecaline.com/boutiques/lyon-metro-bellecour/;+33 4 78 59 66 30;;;;"69123";Lyon;2022-08-27
4.8326782;45.7638568003775;node/9994595913;restaurant;Falcone;;;;"Tu-Sa 12:00-14:30; Tu-Sa 19:00-22:00";;;;;https://www.restaurantfalcone.com/;+33 4 78 79 30 24;;;15 Rue Mercière;"69123";Lyon;2022-09-02
4.86220110119535;45.7483046369206;relation/12270901;bar;;;;;;;;;;;;;;;"69123";Lyon;2021-02-03
4.87870692180008;45.7429682667679;relation/14533997;kiosk;Café Presse;;;;;;;;;;;;;;"69123";Lyon;2022-09-16
4.85342890790406;45.7777523239638;relation/2655433;cafe;Buvette de l'Observatoire;;;;;;;;;;;;;;"69123";Lyon;2017-04-23
4.83648337526787;45.7588000437454;relation/300128;mall;Grand Hôtel-Dieu;;;yes;"Mo-Su 10:00-19:30,10:00-01:00";"0";;;Q4013;https://grand-hotel-dieu.com;;;;;"69123";Lyon;2022-01-09
4.8360484152333;45.765926581482;way/1027689878;florist;République Fleurs;;;;"Mo 11:00-19:30; Tu-Sa 09:00-19:00";;;;;;;;;;"69123";Lyon;2022-07-14
4.82834128383433;45.7792229716282;way/103506582;supermarket;Intermarché Express;Intermarché Express;Groupement des Mousquetaires;yes;"Mo-Sa 08:00-20:00; Su 09:00-13:00";;"53008565300018";;Q98278043;https://www.intermarche.com/;;;;;"69123";Lyon;2022-06-03
4.86110105849751;45.760390373808;way/1040818790;books;Fnac;Fnac;;;;"0";;;Q676585;;;;;;"69123";Lyon;2022-03-16
4.85566491149368;45.7607380518959;way/1043793566;clothes;Kaporal;;;;Mo-Sa 09:30-20:00;"0";;;;http://www.kaporal.com/;+33 4 72 77 57 51;;;;"69123";Lyon;2022-09-18
4.85556735680369;45.7606552540188;way/1043793567;shoes;Éram;Éram;;;Mo-Sa 09:30-20:00;"0";;;Q16684192;http://www.eram.fr/;+33 4 78 62 39 19;;;;"69123";Lyon;2022-09-18
4.85569350000581;45.7606136003824;way/1043793568;cosmetics;Avril;Avril;;;Mo-Sa 09:30-20:00;"0";;;Q104744254;https://www.avril-beaute.fr/;+33 4 72 04 58 44;;;;"69123";Lyon;2022-09-18
4.85561920232604;45.7605549947809;way/1043793569;mobile_phone;Xiaomi;Xiaomi;;;Mo-Sa 09:30-20:00;"0";;;Q1636958;https://www.mi.com/fr/;+33 4 28 70 49 45;;;;"69123";Lyon;2022-09-18
4.85563537808271;45.7604669461195;way/1043793570;general;Normal;;;;Mo-Sa 09:30-20:00;"0";;;;https://www.normal.fr/;+33 7 85 33 09 82;;;;"69123";Lyon;2022-03-25
4.85573616678701;45.7603838590481;way/1043793572;clothes;Du Pareil au Même;Du Pareil au Même;;;Mo-Sa 09:30-20:00;"0";;;Q3040318;https://www.dpam.com/;+33 4 78 60 16 10;;;;"69123";Lyon;2022-03-25
4.85575832921672;45.7602572492071;way/1043793574;video_games;Dock Games;;;;Mo-Sa 09:30-20:00;"0";;;;https://www.micromania.fr/;+33 4 72 84 20 38;;;;"69123";Lyon;2022-03-25
